Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2009,30,10,17,40,56,82,97,146,234,378,706,1233,1956,2313,2535,2342,1589,879,275,14918,20.3725459570683,7.25121095222902,11.0272892976914,23.7836166556667,32.3060770038421,48.9172582473304,63.7013784452923,84.2591256672919,119.21197825655,193.039348364528,399.3596669363,769.605273013257,1238.2960135225,1928.35168866249,2540.05470887065,3154.63362068966,3421.47194349942,3736.13295362775,3971.69266320046,589.185495878703,579.768322539868,598.717296173741,732.922188016076,720.673729509801, ,745.27242823165, ,316.951234978449,311.569906348469, ,322.378000736185, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2010,23,11,14,30,56,85,107,135,253,405,706,1203,1923,2191,2495,2210,1679,904,296,14726,15.5055482896706,7.98159878679698,9.20646820151644,17.8361217136946,31.8380806185684,50.4433076567007,68.7276394303956,80.0654757668493,131.494147730816,203.455222268551,390.657422214352,749.929869401241,1185.01811728167,1797.6845888135,2474.36380585914,2908.77502402043,3523.23995383485,3788.92661050337,3686.63594470046,577.893361682523,568.596895732755,587.30372560895,709.072476048149,697.249166503054, ,720.993812081445, ,306.568128802857,301.322876958802, ,311.858013902222, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2011,31,19,17,30,56,77,94,135,256,418,687,1212,1943,2332,2603,2430,1792,887,326,15345,20.7017215818786,13.7092060926598,11.4273422690669,18.031988748039,30.7531782860595,45.1899150194845,58.8810102478014,82.0823377049778,134.120593274062,208.782865819548,371.96056243469,744.654706316048,1180.23665476104,1844.71779456552,2585.83008821426,3140.02170879206,3643.60945061201,3641.66358746972,3601.41405214317,597.012021942964,587.602930463311,606.534026622663,724.877389289382,713.110692612697, ,736.739037967454, ,312.037796279576,306.78149920017, ,317.338123293003, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2012,33,13,14,28,48,73,112,135,224,393,771,1214,1906,2547,2471,2284,1705,921,381,15273,21.8561862941843,9.21097381249291,9.71763333981175,17.1713826642627,25.9816180052613,42.717787569709,68.582065789796,85.3636173939436,120.303336269308,196.953978921414,409.570455680333,730.405694035822,1207.95756304385,1854.38660356753,2431.39261431284,2913.00521637099,3348.78422437836,3709.82034963345,3870.37789516457,592.599203038851,583.237757138242,602.073256622924,706.617120811267,695.137342662545, ,718.189612895716, ,306.655500940638,301.474032889287, ,311.880506299212, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2013,26,12,17,30,42,92,96,126,258,435,729,1249,1872,2665,2541,2326,1786,1044,382,15728,17.3103682447952,8.29697644350105,12.0882871608169,18.6708821369447,22.772126916654,52.8854168463046,57.4815879288665,81.6898121134321,142.271042879831,219.644831782355,379.962577074028,737.460514273905,1207.68739476282,1855.8495821727,2457.63695450325,2899.16490090988,3417.78934476424,4098.45718996585,3702.98565335401,608.038102896377,598.572179123289,617.616221114924,714.206936635401,702.800312554197, ,725.704111568585, ,309.428297058493,304.259615262826, ,314.639909213181, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2014,35,28,11,43,59,89,107,142,249,451,732,1214,1864,2743,2729,2469,1795,996,389,16145,23.4367676010125,19.0053418585867,7.91144930559052,27.2048589143363,32.156619085771,50.3003894041382,63.7325852199965,91.7472685804372,142.058420812414,230.2688682617,376.506411410407,701.551619520934,1209.50211857533,1857.92275701378,2569.9944437643,3012.37158683292,3347.50662041699,3747.31931223899,3540.54792026941,621.791390817745,612.236702226933,631.457844338547,716.733489594984,705.474348134289, ,728.080532934442, ,313.838916375104,308.616833739456, ,319.104203771181, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2015,29,17,21,32,58,81,118,142,193,451,701,1209,1894,2656,2591,2425,1814,967,408,15807,19.4260603949519,11.4175185030962,15.0906517005727,20.5435040798115,31.6661297983741,44.802619570448,69.4117647058823,90.1787698853714,113.422661024918,235.42922767729,355.437020210727,682.776965172163,1227.90070471387,1753.2857604943,2400.80799095643,2932.17900197091,3296.98291530353,3564.84553564846,3571.74122384663,605.523375301526,596.120095488343,615.037826393716,691.69926191788,680.724186198157, ,702.760889657117, ,301.758837974481,296.679741610628, ,306.880445769737, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2016,34,27,18,18,55,83,132,161,232,413,794,1213,1776,2660,2666,2354,1759,1016,389,15800,23.0466287527029,17.7290993617524,12.8222480250176,11.7944618449159,30.2716745189556,44.5879376198637,76.6083398624532,99.8338170002728,140.666589865942,218.031696423858,402.169893987206,671.140939597315,1135.5063104996,1733.27164797644,2383.14457088201,2852.81463976247,3129.8375473746,3591.755930286,3237.08080219689,601.331378118312,591.991136222398,610.782070639714,678.048989711905,667.31495225291, ,688.867484368247, ,298.493996288353,293.450693264892, ,303.579673502673, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2017,28,16,23,37,45,75,119,131,181,387,715,1327,1774,2547,2805,2459,1766,1014,418,15867,19.2949089004658,10.3812514598635,16.0301087259548,24.9538017454173,25.1204385470338,39.3957221498508,68.1987506447361,78.8083693285046,113.498836793689,208.670333225493,362.24908551105,718.824313270894,1109.17980717528,1728.26772882414,2292.54697473703,2941.00058604729,3096.39863940807,3441.72153961035,3374.23312883436,600.954436995796,591.639702320931,610.379086341608,668.89416794997,658.343261514223, ,679.527788804154, ,291.28624754699,286.360755574875, ,296.253157549086, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1993,25,13,9,33,46,106,164,242,422,637,876,1016,1391,1626,1883,1665,1386,841,429,12810,15.8091769110133,8.22279992662732,5.70331362521625,21.6744497645367,23.9432441013736,51.2156468632832,81.3032313076931,134.217021158592,249.485657530683,378.697802720441,602.111514351699,716.69923321647,996.125779677888,1231.31446226544,1544.15141376369,1845.85707633977,1954.12184358566,2129.70700701461,2412.55201889551,484.485679306788,476.131703440918,492.949447481339,538.099890514064,528.766298187011, ,547.514008457335, ,267.576168301525,262.402894298632, ,272.799241117865, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1994,29,15,16,26,55,114,180,299,397,642,812,1081,1360,1641,1998,1527,1461,914,419,12986,18.3787414998321,9.42329438371655,10.1550549959697,17.1916739400672,29.6700688345597,55.5658455269494,87.5575812704605,161.242483889233,235.54121081235,372.381151249391,551.941651882515,758.351689980778,982.481488170489,1248.35492533453,1595.77017075859,1770.25006086321,2057.42772246553,2272.10579958734,2282.13507625272,490.247154633602,481.851067789307,498.752831496249,542.062552673006,532.720657934178, ,551.484522150034, ,269.793546797774,264.611352670228, ,275.025297799927, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1995,20,21,22,28,40,96,198,285,399,691,846,1076,1356,1633,1941,1656,1480,942,439,13169,12.8358994435638,13.2659507264687,13.9883261060315,18.4217798070976,22.3489906637091,47.6734369568456,95.0260121710084,149.567042770926,235.48575576763,392.001134590838,572.639216986943,754.288438216346,986.820560217159,1242.88367278595,1601.96097850847,1839.71382229431,2080.25862674819,2279.54699448262,2292.78738183527,496.880208064107,488.429603589642,505.440339557771,547.42126536566,538.05955732373, ,556.862595688117, ,271.52958192814,266.343598554029, ,276.764874691246, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1996,23,11,13,18,49,115,183,292,418,691,977,1108,1388,1798,1976,1835,1518,956,473,13842,15.1743066001636,6.96793483080587,8.2982254564024,11.7539506334073,28.657149373929,58.0374265700386,87.9329979386199,149.748965347474,243.514532224896,386.666442836598,649.531964684608,783.997396109731,1015.17644907661,1375.1223690651,1657.69030720961,1967.3220833244,2161.34635646553,2294.21646268299,2397.24291723684,523.293398911979,514.611721343555,532.084809519787,574.723355917858,565.142103080034, ,584.384030286177, ,284.297348669076,279.009368593154, ,289.63428215882, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1997,26,16,12,34,53,116,206,269,437,704,942,1137,1377,1552,1899,1949,1444,933,483,13589,17.5905065389325,10.1350495350546,7.64862229190967,21.8229898779838,32.7305963144113,60.1472570776729,99.0051425001202,135.609283942651,248.511490102191,410.847782063927,585.391317316894,805.531743051669,1011.97169124942,1185.01324740969,1615.12553582364,2005.74245402435,2120.87831387237,2214.99453967048,2394.64551313832,514.536440115137,505.92127594786,523.261512750829,561.12398773281,551.691162170098, ,570.635664356063, ,278.69571397478,273.439920512294, ,284.000845127294, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1998,28,12,12,27,40,96,187,312,460,576,981,1103,1320,1605,1953,1846,1374,884,461,13277,19.3807839527109,7.6580428595132,7.59306247192149,17.1893502425608,25.6308390255155,51.823261086669,90.4574632244458,154.550318017001,254.853293147771,342.067130674395,589.044139281018,772.760710407398,964.256755276018,1228.4636168112,1670.05866155872,1836.81592039801,2103.23291697281,2078.7771898883,2207.2201474672,503.282881217735,494.758121132549,511.917675930257,545.57688960777,536.305360333329, ,554.926774352591, ,270.711662397308,265.562244675441, ,275.909841678534, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1999,20,11,11,26,55,95,188,278,444,624,1024,1100,1345,1561,1843,1947,1366,1002,478,13418,14.1437714366536,7.0650952182151,6.94589150517469,16.5556588515467,35.5168672831534,53.6514014310805,92.2255798438052,135.619017884148,239.954603183182,371.928904359436,600.815560184234,761.287822163165,976.902963393376,1202.92524293542,1581.01071450018,1881.86853017079,2175.33243092603,2354.21267797566,2215.93806499467,509.141823963209,500.563063719191,517.830728366816,548.555312014154,539.284544463365, ,557.903993130254, ,270.546299415562,265.417731056346, ,275.72326327439, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2000,17,13,15,23,46,102,181,294,443,640,1061,1155,1423,1590,1832,1933,1444,914,501,13627,12.3405707150998,8.48791125562324,9.54149916034807,14.6372817931307,29.5582329317269,60.1244930679996,90.6859061075204,141.529189191791,233.614056921673,379.896359524417,608.776479768653,795.339517012002,1031.86228300437,1230.36446645516,1566.91014215091,1926.33488131067,2183.2146474955,2142.07035552743,2241.41016463851,517.937190756111,509.277135388487,526.707572056373,554.959646810417,545.653653837124, ,564.343235454588, ,275.260453510557,270.091900088267, ,280.477313886279, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2001,27,15,14,24,56,83,181,281,443,594,997,1165,1412,1528,1810,1920,1393,971,517,13431,20.0759913450171,10.0362643685852,8.90675895765472,15.3382074748198,35.5136156665779,51.3093148042828,91.8525284818959,134.745039368568,227.962743786343,347.402958188826,563.451920088163,786.317402250285,1031.19134734059,1182.58016082471,1547.82876396039,1931.16211703647,2014.28654057493,2272.51451039131,2246.06829437831,510.593746281554,501.994669032369,519.303174719998,542.785951566685,533.615671382595, ,552.033275502928, ,268.66468076599,263.55352857593, ,273.824238656049, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2002,32,17,26,27,64,96,180,280,493,621,1025,1192,1392,1566,1844,1855,1542,860,494,13606,24.2937724432702,11.6120218579235,16.4834468155249,17.2099486251163,39.6054308947114,62.4629939293778,93.4346580291516,134.144588703109,249.258040214979,353.951028224887,602.824157663512,750.667539926445,1015.79888349692,1215.90459108802,1564.30268069223,1890.8890746366,2078.05509136974,2061.95454109523,2333.38056775778,517.26818831056,508.612674776107,526.03405558,546.39756558458,537.217767868466, ,555.654053171062, ,273.750566401226,268.560388288015, ,278.989729719154, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2003,23,13,14,36,50,80,189,323,456,672,933,1213,1406,1627,1827,1960,1640,833,548,13843,17.7507486185287,9.02382985221743,8.92447345606609,22.81383278728,30.4365823370425,53.645550436876,101.617820217107,155.70166981605,226.159065209197,373.522169541268,557.018250855229,737.735826105996,1012.90262158794,1254.03688887861,1548.37069367346,2008.19672131148,2150.62223795848,2078.55075356822,2571.44197832105,526.270769219072,517.54000977295,535.11187806664,552.751277528569,543.54209410526, ,562.036750074355, ,272.583893786279,267.470788913825, ,277.744738515294, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2004,28,18,24,35,56,105,164,308,486,694,969,1273,1534,1749,1792,1875,1702,888,532,14232,21.728165134055,12.6624130338438,15.3343854425568,22.0225510923185,33.7721705253382,70.2214315809185,91.7349084888352,149.982713031453,236.761338724607,375.500486960286,579.479604590387,754.169258568086,1088.4759208407,1338.43504878515,1523.47270161359,1920.08356203662,2175.91408846842,2289.60396039604,2443.61765651555,539.561594830642,530.733018664951,548.500210579758,564.059098178105,554.788492552323, ,573.405455576149, ,281.901577582718,276.678071827424, ,287.173254688587, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2005,22,10,14,26,52,89,152,340,489,700,920,1337,1417,1739,1909,1885,1620,937,533,14191,16.9582980035458,7.14168386622198,9.04959826247713,16.3495277501792,30.682810545446,58.3128583128583,87.938026832669,168.315165196384,233.867226545126,369.514036254606,546.633155677558,773.131790924809,998.344312537429,1327.0757020757,1624.54259211982,1915.00817815164,2139.7437590807,2232.54705742197,2409.69302409693,535.728172786021,526.949718863099,544.616200603725,558.026017764189,548.844633341076, ,567.28250685642, ,275.543858409627,270.460003227684, ,280.67439465495, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2006,24,11,13,35,60,82,176,311,492,743,991,1267,1429,1792,1854,1856,1672,957,538,14303,18.3657539907253,7.96818520959949,8.54976290849781,21.8580600034973,35.1168806845451,52.2053580523582,106.255810864657,155.410638882642,234.27567389969,383.327572241512,579.949320271306,720.95550788385,987.137508462165,1377.29613404043,1576.63786652153,1881.74223375781,2242.3990451028,2131.59301496793,2403.18041720641,538.115208498481,529.33209073013,547.007525332832,557.891258640247,548.745794934752, ,567.111256240174, ,276.791409487859,271.697055248438, ,281.93242546514, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2007,27,16,10,36,57,110,189,316,517,773,1053,1229,1655,1914,1847,1967,1615,1068,554,14953,20.2115475308226,11.8282829029563,6.67793010878348,22.181692709617,33.0664810302819,66.7710723434218,118.690262374559,160.426450057114,245.381884456932,390.70002527167,600.318117292925,726.973742583862,1064.20602514227,1468.06160643063,1569.27050587096,1968.0627538871,2185.08997429306,2287.52570253598,2510.30857764285,559.31641681398,550.387079176716,568.354315279252,577.809685094488,568.545306225413, ,587.147898873112, ,288.596096615875,283.408671496921, ,293.829914976247, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2008,29,19,19,33,60,113,177,319,561,789,1055,1276,1761,1847,1942,2056,1602,1173,505,15336,21.1084098816473,14.2761610651519,12.850253961598,20.2722626302339,34.396372329265,66.4698062375737,113.347464410817,166.809596519484,267.248483924599,390.255966365772,587.017727378952,766.31113673489,1092.49275703979,1397.13613567425,1633.92368852804,2046.74869589456,2167.85298654903,2445.22732484209,2321.19874977018,570.621477335135,561.62568079728,579.725259236008,585.730258927628,576.454154362374, ,595.079377285014, ,292.905630184486,287.703764888571, ,298.153456010316, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2009,21,13,15,27,62,122,148,273,568,829,1115,1326,1798,1905,2013,1983,1707,1215,530,15670,14.971874264774,9.87279286121132,10.2751690265305,16.4467672965169,35.3451568583856,70.7595046834672,94.1589632334697,148.202032485017,273.484520198373,402.896578538103,604.913087823615,799.623706491063,1087.40353678303,1421.03731994599,1679.47338122294,1972.38854960314,2294.57072574033,2475.4492481969,2437.11776336966,580.38541739971,571.33334880371,589.544974919397,592.425852725578,583.140817157228, ,601.783210036684, ,294.264248182429,289.115331783003, ,299.457980449893, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2010,21,6,18,26,77,123,183,292,558,817,1124,1305,1879,1945,2076,1975,1736,1107,582,15850,14.7301231017431,4.55304295037183,12.5318517899662,15.8893126038917,43.3007546702957,70.5327805398338,114.485908223592,163.759744265605,273.076960721941,390.171685092767,596.644142111717,782.125583597538,1111.58437747725,1439.59972466267,1726.25977049726,1953.06705695045,2299.88606555205,2318.66451626416,2397.62709071434,584.013361930951,574.9563778436,593.177276883255,593.877632491313,584.63052867976, ,603.19628930057, ,296.427456107227,291.276954192858, ,301.62247151078, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2011,21,12,16,31,63,134,162,249,541,832,1156,1282,1896,1973,2054,2013,1759,1131,612,15937,14.5995550611791,9.06981490019425,11.3074204946996,19.3194565623831,34.3352317628144,76.1549696800923,98.6950323500384,145.077840962058,266.777125217589,395.134901524974,600.145363928979,757.84445863186,1103.38406029039,1429.73086566472,1715.91355270962,1978.26172412438,2307.97491274569,2380.15067974241,2343.30129800513,583.858440797186,574.828512158859,592.994687577003,590.316274849728,581.150579065483, ,599.552691886835, ,293.420159292996,288.322597790583, ,298.561770749732, ,100, 
